shot_id,hue_mean,hue_var,sat_mean,sat_var,val_mean,val_var,r_mean,r_var,g_mean,g_var,b_mean,b_var,start,end,duration,rms_mean,rms_std,silence_ratio,frame_path
0,21.8912104381335,1936.5084868567187,238.767619833283,1224.744805420527,78.26943669283492,2430.666847401367,76.89612374223589,2524.354396909692,12.845115727929624,621.0649078808306,4.739748687673341,190.8700119810429,0.0,1.7333333333333334,1.7333333333333334,0.0017545063747093081,0.00048351215082220733,0.0,../data/frames/snipp_000_0.867.jpg
1,23.56754218769595,1407.6011918497597,211.0357134347314,3356.8888725670104,65.53298783580382,1484.3585101555516,63.11292521148161,1330.233702895809,37.75118181591688,1954.2435773528591,16.15940955228217,897.3977886934447,1.7333333333333334,5.6,3.8666666666666663,0.005634633358567953,0.007719486951828003,0.0,../data/frames/snipp_001_3.667.jpg
2,20.808919833721063,1905.200072578463,239.32780672714745,1215.3914239264159,80.38260094312821,2331.2933511157034,79.1641843137345,2404.6098374606795,13.794645974725995,710.114608102665,5.296613680793854,215.7290439417737,5.6,13.933333333333334,8.333333333333334,0.004385507199913263,0.00758993299677968,0.6100278551532033,../data/frames/snipp_002_9.767.jpg
3,23.526162977412014,1751.798695020406,213.53527798186016,2782.920307192472,80.6771098871165,1521.544923984046,80.55703770974532,1532.4436724581087,30.609128461067797,1556.6635805865312,14.138525173960545,382.98799689574554,13.933333333333334,15.533333333333333,1.5999999999999996,0.0012764791026711464,0.0012463908642530441,0.7391304347826086,../data/frames/snipp_003_14.733.jpg
4,30.68631748756343,2922.6319364785013,242.69769131236262,1219.7876729763125,45.660755702108986,918.9253776983367,45.20335284870703,869.745455684971,16.645434705744833,914.0073964895755,5.446245151668393,602.3274933511362,15.533333333333333,31.466666666666665,15.933333333333332,0.02575112134218216,0.05008577182888985,0.5254730713245997,../data/frames/snipp_004_23.500.jpg
5,55.08330582600638,3232.4453359930153,127.6826733166697,4829.40529720811,40.124969077471064,785.7211273946766,38.70961134879752,827.7452797698149,29.313383090848532,724.1941280945891,21.670686645549296,278.21098215786196,31.466666666666665,40.266666666666666,8.8,0.07311706990003586,0.04984976723790169,0.0,../data/frames/snipp_005_35.867.jpg
6,35.43657075047216,2547.3600138583793,175.8369740643393,4004.204314979035,64.05987860665107,1263.967337067736,63.694962267052915,1280.1977262017547,41.78966095611338,790.3938011882461,19.734036031274172,467.68395247022795,40.266666666666666,60.333333333333336,20.06666666666667,0.061653982847929,0.031793706119060516,0.0,../data/frames/snipp_006_50.300.jpg
